id,capdb,crawlDate,crawlFromGivenUrl,crawlStorageFolder,emptySite,franchise,givenAddress,givenEmail,givenUrl,intermediateUrl,niada,numPages,redirectUrl,siteName,siteUrl,urlRequiresReview,SUMMARY_GENERAL_STATS_ID,SUMMARY_SCHEDULER_STATS_ID,SUMMARY_SITE_ID,SUMMARY_WP_STATS_ID,id,CRM,DMS,acura,address,areaCode,astonMartin,audi,bentley,bmw,buick,cadillac,carsSold,chevy,chrysler,city,country,currentCRM,currentCRMSatisfaction,dataMiningToold,dealershipName,dodge,email,ferrari,fiat,first1,first2,first3,firstName,ford,gmc,groupName,hasBDC,hasScheduler,honda,hummer,hyundai,inMarketCRM,infiniti,inventory,jaguar,jeep,kia,lamborghini,landRover,last1,last2,last3,lastName,leadStatus,lead_no,lexus,lincoln,lotus,maserati,mazda,mclaren,mercedes,mini,mitsubishi,nissan,numSalesPeople,phone,porsche,rating,role,role1,role2,role3,rollsRoyce,salesServiceBDC,salesServiceCRM,schedulerProvider,scion,serviceSoftware,singlePoint,smart,state,subaru,timeLeftCRM,toyota,useDataMining,volvo,vw,webProvider,website,zip,id,AREA_CARS,AUTO_ONE,CARBASE,CARS_FOR_SALE,CLICK_MOTIVE,COBALT,COBALT_GROUP,COBALT_NITRA,DEALERFIRE,DEALERINSPIRE,DEALER_APEX,DEALER_CAR_SEARCH,DEALER_COM,DEALER_EPROCESS,DEALER_EPROCESS_PRIMARY,DEALER_LAB,DEALER_ON,DEALER_ON_SECONDARY,DEALER_TRACK,DEALER_ZOOM,DEALER_ZOOM_SECONDARY,DIGIGO,DOMINION,DRIVE_WEBSITE,EBIZ_AUTOS,ELEAD_DIGITAL_CRM,FORD_DIRECT,FRESH_INPUT,FUSION_ZONE,GARY_STOCK,INTERACTIVE_360,JAZELAUTOS,LIQUID_MOTORS,MOTION_FUZE,NAKED_LIME,NAKED_LIME_SECONDARY,POTRATZ,POTRATZ_SECONDARY,REYNOLDS,SMART_DEALER_SITES,SOKAL_MEDIA_GROUP,VINSOLUTIONS,WAYNE_REAVES,id,ACUITY_SCHEDULER,ADP_OLD_SCHEDULER,ADP_OLD_SCHEDULER_ALTERNATIVE,ADP_SCHEDULER,ADP_SCHEDULER_BACKUP,AD_WORKZ_SCHEDULER,AUTO_APPOINTMENTS_SCHEDULER,CAR_RESEARCH_SCHEDULER,CIMA_SYSTEMS,CIMA_SYSTEMS_SECONDARY,COBALT_SCHEDULER,DEALERMINE_SCHEDULER,DEALER_CONNECTION_SCHEDULER,DEALER_FX_SCHEDULER,DEALER_SOCKET,DRIVERSIDE_SCHEDULER,LEAD_RESULT_SCHEDULER,MY_VEHICLE_SITE_SCHEDULER,OTHER_XTIME,PBS_SYSTEMS_SCHEDULER,REYNOLDS_SCHEDULER,SCHEDULE_WEB_PRO_SCHEDULER,SERVICE_BOOK_PRO_SCHEDULER,SHOPWATCH_SCHEDULER,TIME_HIGHWAY_SCHEDULER,TOTAL_CUSTOMER_CONNECT_SCHEDULER,UDC_REVOLUTION,VIN_SOLUTION_SCHEDULER,XTIME_SCHEDULER,id,ACTIVE_ENGAGE,ADD_THIS,ADOBE_TAG_MANAGER,AD_ROLL,AKAMAI,ANDROID_APP,APPLE_APP,APPNEXUS,AUTO_TRADER_PLUGIN,BLACKBOOK_INFORMATION,BOLD_CHAT,CALL_MEASUREMENT,CARCODE_SMS,CLICKY,CLOUDFLARE,COLLSERVE,CONTACTATONCE,CUTECHAT,DEALERSHIP_INTEGRATED_DATA_SOLUTIONS,DEALERVIDEOS,DEALER_CENTRIC,DEALER_COM_POWERED_BY,DEALER_COM_VERSION_8,DEALER_COM_VERSION_9,DEALER_EPROCESS_CHAT,DEMDEX,E_CARLIST,FETCHBACK,FORCETRAC,GHOSTERY,GHOSTERY_SECOND,GOOGLE_MAPS,GOOGLE_TAG_MANAGER,GOOGLE_TRANSLATE,GUBA_GOO_TRACKING,HAS_GOOGLE_PLUS,INSPECTLET,JQUERY,LOT_LINX,MOTOFUZE,MY_VEHICLE_SITE,NAKED_LIME_IMAGES,OUTSELLCAMPAIGNSTORE,PLUS_ONE_BUTTON,POSTS_INSTAGRAM_TO_SITE,PURE_CARS,SHARP_SPRING,SHOWROOM_LOGIC,SKYSA,SOCIAL_CRM_360,SPEEDSHIFTMEDIA,USES_CLIENT_CONNEXION,USES_GOOGLE_AD_SERVICES,USES_GOOGLE_ANALYTICS,VIN_LENS,VOICESTAR,WUFOO_FORMS,YOAST,YOUTUBE_EMBEDDED
2768,LEA16550,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.blueridgecdjr.net%2F/05-19-2015,0,0,"Blue Ridge Chrysler Dodge Jeep Ram",,http://www.blueridgecdjr.net/,http://www.blueridgecdjr.net/,NULL,223,http://www.blueridgecdjr.net/,"Blue Ridge Chrysler Dodge Jeep Ram",Unknown,0,467967,467967,2869,467967,2869,,,0,"864 US HWY 19",,0,0,0,0,0,0,,0,0,Lebanon,USA,,,,"Blue Ridge Chrysler Dodge Jeep Ram",0,,0,0,Ryan,Jason,Paul,,0,0,,,No,0,0,0,,0,167,0,0,0,0,0,Mathesius,Stinson,Howell,,"Attempted to Call",LEA16550,0,0,0,0,0,0,0,0,0,0,,"(276) 794-9000",0,None,,President,"FIN MGR","INT MGR",0,,,,0,,,0,VA,0,,0,,0,0,Dealer.com,http://www.blueridgecdjr.net/,242664129,467967,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2770,LEA13580,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.classicchryslerjeepdodgeram.com/05-19-2015,0,0,"Classic Chrysler Jeep Dodge Ram",wallacewilliams@millsautogroup.com,http://www.classicchryslerdodgejeepram.com,http://www.classicchryslerdodgejeepram.com,NULL,163,http://www.classicchryslerjeepdodgeram.com,"Classic Chrysler Jeep Dodge Ram",Unknown,0,468418,468418,2870,468418,2870,,,0,"306 N Oak Forest Rd",,0,0,0,0,0,0,,0,0,Goldsboro,USA,,,,"Classic Chrysler Jeep Dodge Ram",0,wallacewilliams@millsautogroup.com,0,0,Wallace,Ron,Yolanda,Yolanda,0,0,,,No,0,0,0,,0,828,0,0,0,0,0,Williams,Bonatz,Robinson,Robinson,"Attempted to Call",LEA13580,0,0,0,0,0,0,0,0,0,0,,"(919) 988-830",0,"3.5 to 4.4 Stars",,"SLS MGR","FIN MGR","INT MGR",0,,,,0,,,0,NC,0,,0,,0,0,Dealer.com,http://www.classicchryslerdodgejeepram.com,27534,468418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
2774,LEA13577,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.toyotaofgoldsboro.com%2F/05-19-2015,0,0,"Toyota Of Goldsboro",,http://www.toyotaofgoldsboro.com/,http://www.toyotaofgoldsboro.com/,NULL,360,http://www.toyotaofgoldsboro.com/,"Toyota Of Goldsboro",Unknown,0,469672,469672,2871,469672,2871,,,0,"301 N Oak Forest RD",,0,0,0,0,0,0,,0,0,Goldsboro,USA,,,,"Toyota Of Goldsboro",0,,0,0,Richard,Duane,Tim,,0,0,,,No,0,0,0,,0,186,0,0,0,0,0,Hardin,Hansley,Woodard,,"Attempted to Call",LEA13577,0,0,0,0,0,0,0,0,0,0,,"(919) 778-3232",0,"2.5 to 3.4 Stars",,GSM,"Floor MGR","INT MGR",0,,,,0,,,0,NC,0,,0,,0,0,eLead,http://www.toyotaofgoldsboro.com/,27534,469672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469672,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2772,LEA5334,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.grossmanchevy.com%2F/05-19-2015,0,0,"GROSSMAN CHEVROLET",mvicino@grossmanautos.com,http://www.grossmanchevy.com/,http://www.grossmanchevy.com/,NULL,172,http://www.grossmanchevy.com/,"GROSSMAN CHEVROLET",Unknown,0,468885,468885,2872,468885,2872,,,0,"300 MIDDLESEX TURNPIKE",,0,0,0,0,0,0,,0,0,"OLD SAYBROOK",USA,,,,"GROSSMAN CHEVROLET",0,mvicino@grossmanautos.com,0,0,Michael,Linda,Jym,,0,0,,,Yes,0,0,0,,0,156,0,0,0,0,0,Vicino,Grossman,Narducci,,"Attempted to Call",LEA5334,0,0,0,0,0,0,0,0,0,0,,"(860) 388-3434",0,"3.5 to 4.4 Stars",,GSM,GM,"INT MGR",0,,,Cobalt,0,,,0,CT,0,,0,,0,0,Cobalt,http://www.grossmanchevy.com/,06475,468885,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2775,LEA17119,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.lexusofhighlandpark.com%2F/05-19-2015,0,0,"LEXUS OF HIGHLAND PARK",bnusinow@lexusofhighlandpark.com,http://www.lexusofhighlandpark.com/,http://www.lexusofhighlandpark.com/,NULL,192,http://www.lexusofhighlandpark.com/,"LEXUS OF HIGHLAND PARK",Unknown,0,469865,469865,2873,469865,2873,Vinsolutions,ADP,0,"2930 Skokie Valley Road",,0,0,0,0,0,0,101-175,0,0,"Highland Park",USA,"Over 2 years",,,"LEXUS OF HIGHLAND PARK",0,bnusinow@lexusofhighlandpark.com,0,0,Ben,Glenn,Tom,Gary,0,0,,No,Yes,0,0,0,,0,187,0,0,0,0,0,Nusinow,Fitch,Covello,Fitch,"Completed Survey",LEA17119,0,0,0,0,0,0,0,0,0,0,11-15,847-999-0095,0,"3.5 to 4.4 Stars",,GM,GSM,"INT MGR",0,,No,xTime,0,Xtime,Single,0,IL,0,,0,Yes,0,0,Cobalt,http://www.lexusofhighlandpark.com/,60035,469865,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,469865,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2778,LEA1881,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.biggersmazda.com%2F/05-19-2015,0,0,"Biggers Mazda",jleichter@biggersmazdaofelgin.motosnap.com,www.biggersmazda.com/,http://www.biggersmazda.com/,NULL,250,http://www.biggersmazda.com/,"Biggers Mazda",Unknown,0,470618,470618,2874,470618,2874,Vinsolutions,Reynolds,0,"1320 E Chicago St",,0,0,0,0,0,0,0-100,0,0,Elgin,USA,"7-12 months",4,DealActivator,"Biggers Mazda",0,jleichter@biggersmazdaofelgin.motosnap.com,0,0,Ron,Bill,Marco,Jim,0,0,,No,No,0,0,0,,0,163,0,0,0,0,0,Liszka,Werthman,Palacios,Leichter,"Completed Survey",LEA1881,0,0,0,0,0,0,0,0,0,0,0-5,"(847) 628-6000",0,"3.5 to 4.4 Stars",,GM,GSM,"INT MGR",0,,Yes,,0,,Single,0,IL,0,,0,Yes,0,0,DealerInspire,www.biggersmazda.com/,60120,470618,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470618,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
2776,LEA14499,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.philsmithacura.com/05-19-2015,0,0,"Phil Smith Acura",JimB@philsmithacura.com,http://www.philsmithacura.com,http://www.philsmithacura.com,NULL,214,http://www.philsmithacura.com,"Phil Smith Acura",Unknown,0,470080,470080,2875,470080,2875,,,0,"940 N Federal Hwy",,0,0,0,0,0,0,,0,0,"Pompano Beach",USA,,,,"Phil Smith Acura",0,JimB@philsmithacura.com,0,0,Jim,Carl,Robert,,0,0,,,Yes,0,0,0,,0,138,0,0,0,0,0,Behar,Lower,Black,,"Attempted to Call",LEA14499,0,0,0,0,0,0,0,0,0,0,,"(866) 455-6924",0,"3.5 to 4.4 Stars",,GM,GSM,"INT MGR",0,,,TimeHighway,0,,,0,FL,0,,0,,0,0,Dealer.com,http://www.philsmithacura.com,33062,470080,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,470080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2777,LEA14094,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.youngbuickgmc.net%2F/05-19-2015,0,0,"YOUNG BUICK GMC CO",,http://www.youngbuickgmc.net/,http://www.youngbuickgmc.net/,NULL,286,http://www.youngbuickgmc.net/,"YOUNG BUICK GMC CO",Unknown,0,470367,470367,2876,470367,2876,Vinsolutions,ADP,0,"570 N MAIN ST",,0,0,0,0,0,0,,0,0,LAYTON,USA,,,VinSolutions,"YOUNG BUICK GMC CO",0,,0,0,Russ,Mike,Dillon,,0,0,"Young Auto Group",,Yes,0,0,0,,0,849,0,0,0,0,0,Cooper,Pappadakis,Seely,,"Partial Survey Completed",LEA14094,0,0,0,0,0,0,0,0,0,0,,"(801) 682-4027",0,"4.5 to 5 Stars",,GM,GSM,"INT MGR",0,,Yes,Cobalt,0,,Multi,0,UT,0,,0,Yes,0,0,Cobalt,http://www.youngbuickgmc.net/,84041,470367,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2781,LEA4765,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fpittstoyota.com%2Fdefault.aspx/05-19-2015,0,0,"Pitts Toyota",sales@pittstoyota.com,http://pittstoyota.com/default.aspx,http://pittstoyota.com/default.aspx,NULL,237,http://pittstoyota.com/default.aspx,"Pitts Toyota",Unknown,0,471311,471311,2877,471311,2877,ReynoldsContactManagement,Reynolds,0,"210 N Jefferson ST",,0,0,0,0,0,0,101-175,0,0,Dublin,USA,"Over 2 years",,AutoAlert,"Pitts Toyota",0,sales@pittstoyota.com,0,0,Nick,Steve,Mary,Jerry,0,0,,No,No,0,0,0,,0,-1,0,0,0,0,0,Camarota,Winters,Flanders,Pitts,"Completed Survey",LEA4765,0,0,0,0,0,0,0,0,0,0,06-10,"(888) 789-1649",0,None,,GM,GSM,"INT MGR",0,No,Yes,,0,,Single,0,GA,0,,0,Yes,0,0,Other,http://pittstoyota.com/default.aspx,31021,471311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,471311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,471311,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2779,LEA16846,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.davidbrucetoyota.com%2F/05-19-2015,0,0,"David Bruce Toyota",,http://www.davidbrucetoyota.com/,http://www.davidbrucetoyota.com/,NULL,310,http://www.davidbrucetoyota.com/,"David Bruce Toyota",Unknown,0,470929,470929,2878,470929,2878,ReynoldsContactManagement,Reynolds,0,"555 William R Latham Senior Dr",,0,0,0,0,0,0,101-175,0,0,Bourbonnais,USA,"Over 2 years",,,"David Bruce Toyota",0,,0,0,Bruce,Dan,Dave,,0,0,,Yes,No,0,0,0,,0,113,0,0,0,0,0,Dickstein,Ballard,Sosnowski,,"Completed Survey",LEA16846,0,0,0,0,0,0,0,0,0,0,06-10,866-542-7309,0,"4.5 to 5 Stars",,Owner,GSM,"INT MGR",0,Yes,Yes,,0,,Single,0,IL,0,,0,Yes,0,0,DealereProcess,http://www.davidbrucetoyota.com/,60914,470929,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2782,LEA11139,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.grovecitygm.com/05-19-2015,0,0,"ESPOSITO AUTOMOTIVE GROUP  INC",,www.grovecitygm.com,http://www.grovecitygm.com,NULL,233,http://www.grovecitygm.com,"ESPOSITO AUTOMOTIVE GROUP  INC",Unknown,0,471545,471545,2879,471545,2879,AutoSoft(TrafficCop),AutoSoft,0,"1687 W MAIN ST EXT",,0,0,0,0,0,0,101-175,0,0,"GROVE CITY",USA,"Over 2 years",,,"ESPOSITO AUTOMOTIVE GROUP  INC",0,,0,0,Chuck,Chuck,Bob,Randy,0,0,Esposito,Yes,Yes,0,0,0,,0,279,0,0,0,0,0,Eddy,"Eddy III",Cortez,Hulver,"Completed Survey",LEA11139,0,0,0,0,0,0,0,0,0,0,06-10,"(724) 749-5736",0,None,,President,GSM,"INT MGR",0,Yes,Yes,Cobalt,0,,Multi,0,PA,0,,0,No,0,0,Cobalt,www.grovecitygm.com,16127,471545,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2783,LEA1911,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.lexusnorthshore.com%2F/05-19-2015,0,0,"Lexus North Shore",joe@safro.com,http://www.lexusnorthshore.com/,http://www.lexusnorthshore.com/,NULL,198,http://www.lexusnorthshore.com/,"Lexus North Shore",Unknown,0,471744,471744,2880,471744,2880,AutoBase,Reynolds,0,"1433 W. Silver Springs Dr",,0,0,0,0,0,0,101-175,0,0,Glendale,USA,"Over 2 years",,,"Lexus North Shore",0,joe@safro.com,0,0,Jeanne,Michael,Justin,Joe,0,0,"Jack Safaro motorcars",Yes,Yes,0,0,0,,0,181,0,0,0,0,0,Safro,Wandrey,Jeske,Palmisano,"Completed Survey",LEA1911,0,0,0,0,0,0,0,0,0,0,06-10,"(414) 228-9000",0,"3.5 to 4.4 Stars",,DP,GSM,"INT MGR",0,,Yes,xTime,0,,Multi,0,WI,0,,0,No,0,0,,http://www.lexusnorthshore.com/,53209,471744,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,471744,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2784,LEA16076,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwetzelchrysler.com%2F/05-19-2015,0,0,"Wetzel Chrysler Jeep Dodge",,http://wetzelchrysler.com/,http://wetzelchrysler.com/,NULL,227,http://wetzelchrysler.com/,"Wetzel Chrysler Jeep Dodge",Unknown,0,471972,471972,2881,471972,2881,,,0,"4600 National Rd E",,0,0,0,0,0,0,,0,0,Richmond,USA,,,,"Wetzel Chrysler Jeep Dodge",0,,0,0,Todd,Anthony,Rachael,,0,0,,,No,0,0,0,,0,337,0,0,0,0,0,Moore,Sutton,Miller,,"Attempted to Call",LEA16076,0,0,0,0,0,0,0,0,0,0,,888-904-1078,0,None,,"SLS MGR",GSM,"INT MGR",0,,,,0,,,0,IN,0,,0,,0,0,Dealertrack,http://wetzelchrysler.com/,47374,471972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2780,LEA16088,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Ftomwoodlexus.com%2F/05-19-2015,0,0,"TOM WOOD LEXUS",jfairbanks@tomwood.com,http://tomwoodlexus.com/,http://tomwoodlexus.com/,NULL,143,http://tomwoodlexus.com/,"TOM WOOD LEXUS",Unknown,0,471073,471073,2882,471073,2882,ReynoldsContactManagement,Reynolds,0,"4610 E 96th St",,0,0,0,0,0,0,101-175,0,0,Indianapolis,USA,"Over 2 years",,AutoAlert,"TOM WOOD LEXUS",0,jfairbanks@tomwood.com,0,0,Ed,Bart,Frank,jake,0,0,"Tom Wood Auto Group",No,Yes,0,0,0,,0,184,0,0,0,0,0,Sholar,Schlosser,Branham,fairbanks,"Completed Survey",LEA16088,0,0,0,0,0,0,0,0,0,0,11-15,"(317) 580-6888",0,"3.5 to 4.4 Stars",,"SLS MGR",GM,"INT MGR",0,,Yes,xTime,0,,Multi,0,IN,0,,0,Yes,0,0,Other,http://tomwoodlexus.com/,46240,471073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,471073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,471073,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
2785,LEA3580,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.mccarthynissan.com%2F/05-19-2015,0,0,"McCarthy Nissan",dave@mccarthyautogroup.com,www.mccarthynissan.com/,http://www.mccarthynissan.com/,NULL,78,http://www.mccarthynissan.com/,"McCarthy Nissan",Unknown,0,472051,472051,2883,472051,2883,Other,ADP,0,"683 North Rawhide",,0,0,0,0,0,0,101-175,0,0,Olathe,USA,"1 year",,,"McCarthy Nissan",0,dave@mccarthyautogroup.com,0,0,David,Jason,Bret,Orlando,0,0,,No,No,0,0,0,,0,652,0,0,0,0,0,Tolbert,Gordon,Goodnight,Lagunas,"Completed Survey",LEA3580,0,0,0,0,0,0,0,0,0,0,06-10,"(913) 754-7217",0,"3.5 to 4.4 Stars",,"EXEC MGR",GSM,"INT MGR",0,,No,,0,Other,Multi,0,KS,0,,0,Yes,0,0,Dealer.com,www.mccarthynissan.com/,66061,472051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,472051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
